date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:54:02	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2011%20Sep%202024%2014:54:02%20GMT	https://theme.madsparrow.me/most/checkout/	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/checkout/index.html	(from https://theme.madsparrow.me/most/?storefront=envato-elements)
08:54:03	119994/119994	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202024%2014:54:02%20GMT	https://theme.madsparrow.me/most/cart/	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/cart/index.html	(from https://theme.madsparrow.me/most/?storefront=envato-elements)
08:54:03	58549/58549	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202024%2014:54:02%20GMT	https://theme.madsparrow.me/most/my-account/	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/my-account/index.html	(from https://theme.madsparrow.me/most/?storefront=envato-elements)
08:54:03	108000/108000	---M--	200	added ('OK')	font/woff2	etag:%221a5e0-5f4ced3ef1432%22	https://theme.madsparrow.me/most/wp-content/themes/most/assets/webfonts/fa-brands-400.woff2	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/themes/most/assets/webfonts/fa-brands-400.woff2	(from https://theme.madsparrow.me/most/wp-content/themes/most/assets/css/vendor/fontawesome.min.css?ver=1.3.3)
08:54:03	24840/24840	---M--	200	added ('OK')	font/woff2	etag:%226108-5f4ced3f3c750%22	https://theme.madsparrow.me/most/wp-content/themes/most/assets/webfonts/fa-regular-400.woff2	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/themes/most/assets/webfonts/fa-regular-400.woff2	(from https://theme.madsparrow.me/most/wp-content/themes/most/assets/css/vendor/fontawesome.min.css?ver=1.3.3)
08:54:04	63728/63728	---M--	200	added ('OK')	application/octet-stream	etag:%2263ee0827-f8f0%22	https://theme.madsparrow.me/most/wp-content/themes/most/assets/webfonts/fa-regular-400.ttf	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/themes/most/assets/webfonts/fa-regular-400.ttf	(from https://theme.madsparrow.me/most/wp-content/themes/most/assets/css/vendor/fontawesome.min.css?ver=1.3.3)
08:54:04	187448/187448	---M--	200	added ('OK')	application/octet-stream	etag:%2263ee0827-2dc38%22	https://theme.madsparrow.me/most/wp-content/themes/most/assets/webfonts/fa-brands-400.ttf	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/themes/most/assets/webfonts/fa-brands-400.ttf	(from https://theme.madsparrow.me/most/wp-content/themes/most/assets/css/vendor/fontawesome.min.css?ver=1.3.3)
08:54:04	4536/4536	---M--	200	added ('OK')	font/woff2	etag:%2211b8-5f4ced3fe084d%22	https://theme.madsparrow.me/most/wp-content/themes/most/assets/webfonts/fa-v4compatibility.woff2	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/themes/most/assets/webfonts/fa-v4compatibility.woff2	(from https://theme.madsparrow.me/most/wp-content/themes/most/assets/css/vendor/fontawesome.min.css?ver=1.3.3)
08:54:04	149908/149908	---M--	200	added ('OK')	font/woff2	etag:%2224994-5f4ced3f964ce%22	https://theme.madsparrow.me/most/wp-content/themes/most/assets/webfonts/fa-solid-900.woff2	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/themes/most/assets/webfonts/fa-solid-900.woff2	(from https://theme.madsparrow.me/most/wp-content/themes/most/assets/css/vendor/fontawesome.min.css?ver=1.3.3)
08:54:05	10172/10172	---M--	200	added ('OK')	application/octet-stream	etag:%2263ee0828-27bc%22	https://theme.madsparrow.me/most/wp-content/themes/most/assets/webfonts/fa-v4compatibility.ttf	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/themes/most/assets/webfonts/fa-v4compatibility.ttf	(from https://theme.madsparrow.me/most/wp-content/themes/most/assets/css/vendor/fontawesome.min.css?ver=1.3.3)
08:54:05	394832/394832	---M--	200	added ('OK')	application/octet-stream	etag:%2263ee0828-60650%22	https://theme.madsparrow.me/most/wp-content/themes/most/assets/webfonts/fa-solid-900.ttf	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/themes/most/assets/webfonts/fa-solid-900.ttf	(from https://theme.madsparrow.me/most/wp-content/themes/most/assets/css/vendor/fontawesome.min.css?ver=1.3.3)
08:54:05	218588/218588	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2266677366-355dc%22	https://theme.madsparrow.me/most/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.29.0	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons8016.eot	(from https://theme.madsparrow.me/most/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.29.0)
08:54:05	96924/96924	---M--	200	added ('OK')	font/woff2	etag:%2217a9c-61a9008a23c45%22	https://theme.madsparrow.me/most/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.29.0	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons8016.woff2	(from https://theme.madsparrow.me/most/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.29.0)
08:54:06	118748/118748	---M--	200	added ('OK')	font/woff	etag:%2266677366-1cfdc%22	https://theme.madsparrow.me/most/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.29.0	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons8016.woff	(from https://theme.madsparrow.me/most/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.29.0)
08:54:06	330200/330200	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2266677366-509d8%22	https://theme.madsparrow.me/most/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.29.0	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons8016.svg	(from https://theme.madsparrow.me/most/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.29.0)
08:54:06	218428/218428	---M--	200	added ('OK')	application/octet-stream	etag:%2266677366-3553c%22	https://theme.madsparrow.me/most/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.29.0	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons8016.ttf	(from https://theme.madsparrow.me/most/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.29.0)
08:54:06	929/929	---M--	200	added ('OK')	text/css	etag:%22662a7bc4-3a1%22	https://theme.madsparrow.me/most/wp-content/uploads/elementor/css/post-850.css?ver=1714060228	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/uploads/elementor/css/post-85023fa.css	(from https://theme.madsparrow.me/most/home-portfolio/)
08:54:07	13374/13374	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Sep%202024%2014:54:06%20GMT	https://theme.madsparrow.me/most/wp-json/wp/v2/pages/850	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/wp/v2/pages/850.json	(from https://theme.madsparrow.me/most/home-portfolio/)
08:54:08	2179/2179	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Sep%202024%2014:54:07%20GMT	https://theme.madsparrow.me/most/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.madsparrow.me%2Fmost%2Fhome-portfolio%2F	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/oembed/1.0/embed9cb2.json	(from https://theme.madsparrow.me/most/home-portfolio/)
08:54:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Sep%202024%2014:54:07%20GMT	https://theme.madsparrow.me/most/?p=850	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/indexfe6b.html	(from https://theme.madsparrow.me/most/home-portfolio/)
08:54:09	2332/2332	---M-Z	200	added ('OK')	text/xml	date:Wed,%2011%20Sep%202024%2014:54:08%20GMT	https://theme.madsparrow.me/most/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.madsparrow.me%2Fmost%2Fhome-portfolio%2F&format=xml	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/oembed/1.0/embeda0de	(from https://theme.madsparrow.me/most/home-portfolio/)
08:54:09	91416/91416	---M--	200	added ('OK')	image/jpeg	etag:%22632dc2d0-16518%22	https://theme.madsparrow.me/most/wp-content/uploads/2022/08/vishwajeet-nishad-pc21vhOv-Uo-unsplash.jpg	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/uploads/2022/08/vishwajeet-nishad-pc21vhOv-Uo-unsplash.jpg	(from https://theme.madsparrow.me/most/home-portfolio/)
08:54:10	16927/16927	---M--	200	added ('OK')	image/jpeg	etag:%22632dc36a-421f%22	https://theme.madsparrow.me/most/wp-content/uploads/2022/08/stock-photo-4361436.jpg	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/uploads/2022/08/stock-photo-4361436.jpg	(from https://theme.madsparrow.me/most/home-portfolio/)
08:54:10	185531/185531	---M--	200	added ('OK')	image/jpeg	etag:%22632dc2e4-2d4bb%22	https://theme.madsparrow.me/most/wp-content/uploads/2022/08/stock-photo-1052039207.jpg	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/uploads/2022/08/stock-photo-1052039207.jpg	(from https://theme.madsparrow.me/most/home-portfolio/)
08:54:10	110046/110046	---M--	200	added ('OK')	image/jpeg	etag:%22632dc2f9-1adde%22	https://theme.madsparrow.me/most/wp-content/uploads/2022/08/alex-sh-ZsAfhWL6l3c-unsplash.jpg	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/uploads/2022/08/alex-sh-ZsAfhWL6l3c-unsplash.jpg	(from https://theme.madsparrow.me/most/home-portfolio/)
08:54:10	121121/121121	---M--	200	added ('OK')	image/jpeg	etag:%22632dc37a-1d921%22	https://theme.madsparrow.me/most/wp-content/uploads/2022/08/stock-photo-4173877-1120x747.jpg	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/uploads/2022/08/stock-photo-4173877-1120x747.jpg	(from https://theme.madsparrow.me/most/home-portfolio/)
08:54:10	52352/52352	---M--	200	added ('OK')	image/jpeg	etag:%22632dc38d-cc80%22	https://theme.madsparrow.me/most/wp-content/uploads/2022/08/c-d-x-PDX_a_82obo-unsplash-1120x747.jpg	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/uploads/2022/08/c-d-x-PDX_a_82obo-unsplash-1120x747.jpg	(from https://theme.madsparrow.me/most/home-portfolio/)
08:54:11	82769/82769	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202024%2014:54:09%20GMT	https://theme.madsparrow.me/most/portfolios/freezing-birthday/	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/portfolios/freezing-birthday/index.html	(from https://theme.madsparrow.me/most/home-portfolio/)
08:54:11	48232/48232	---M--	200	added ('OK')	image/jpeg	etag:%22632dc412-bc68%22	https://theme.madsparrow.me/most/wp-content/uploads/2022/08/stock-photo-1040353575.jpg	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/uploads/2022/08/stock-photo-1040353575.jpg	(from https://theme.madsparrow.me/most/home-portfolio/)
08:54:11	461515/461515	---M--	200	added ('OK')	image/png	etag:%22632dc3fa-70acb%22	https://theme.madsparrow.me/most/wp-content/uploads/2022/08/image_processing20210930-18333-14vogmf-1120x840.png	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/uploads/2022/08/image_processing20210930-18333-14vogmf-1120x840.png	(from https://theme.madsparrow.me/most/home-portfolio/)
08:54:11	35120/35120	---M--	200	added ('OK')	image/jpeg	etag:%22632dc43a-8930%22	https://theme.madsparrow.me/most/wp-content/uploads/2022/08/rachit-tank-2cFZ_FB08UM-unsplash-1120x814.jpg	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/uploads/2022/08/rachit-tank-2cFZ_FB08UM-unsplash-1120x814.jpg	(from https://theme.madsparrow.me/most/home-portfolio/)
08:54:11	16048/16048	---MCZ	200	added ('OK')	text/css	etag:W/%22662a7b66-3eb0%22	https://theme.madsparrow.me/most/wp-content/uploads/elementor/css/post-589.css?ver=1714060134	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/uploads/elementor/css/post-589036e.css	(from https://theme.madsparrow.me/most/home-portfolio/)
08:54:11	58071/58071	---MCZ	200	added ('OK')	text/css	etag:W/%2266677366-e2d7%22	https://theme.madsparrow.me/most/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css?ver=5.15.3	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min52d5.css	(from https://theme.madsparrow.me/most/home-portfolio/)
08:54:11	669/669	---M--	200	added ('OK')	text/css	etag:%2266677366-29d%22	https://theme.madsparrow.me/most/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min52d5.css	(from https://theme.madsparrow.me/most/home-portfolio/)
08:54:12	73064/73064	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202024%2014:54:10%20GMT	https://theme.madsparrow.me/most/portfolios/stream-shop/	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/portfolios/stream-shop/index.html	(from https://theme.madsparrow.me/most/home-portfolio/)
08:54:12	9364/9364	---MCZ	200	added ('OK')	text/css	etag:W/%22662a7be3-2494%22	https://theme.madsparrow.me/most/wp-content/uploads/elementor/css/post-1107.css?ver=1714060259	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/uploads/elementor/css/post-1107a3e3.css	(from https://theme.madsparrow.me/most/personal-portfolio/)
08:54:13	75664/75664	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202024%2014:54:12%20GMT	https://theme.madsparrow.me/most/portfolios/random-risk/	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/portfolios/random-risk/index.html	(from https://theme.madsparrow.me/most/home-portfolio/)
08:54:14	78352/78352	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202024%2014:54:13%20GMT	https://theme.madsparrow.me/most/portfolios/share-spark/	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/portfolios/share-spark/index.html	(from https://theme.madsparrow.me/most/home-portfolio/)
08:54:16	37165/37165	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Sep%202024%2014:54:13%20GMT	https://theme.madsparrow.me/most/wp-json/wp/v2/pages/1107	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/wp/v2/pages/1107.json	(from https://theme.madsparrow.me/most/personal-portfolio/)
08:54:16	74964/74964	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202024%2014:54:13%20GMT	https://theme.madsparrow.me/most/portfolios/wiggly-finger/	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/portfolios/wiggly-finger/index.html	(from https://theme.madsparrow.me/most/home-portfolio/)
08:54:16	73363/73363	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202024%2014:54:14%20GMT	https://theme.madsparrow.me/most/portfolios/subsequent-sneeze/	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/portfolios/subsequent-sneeze/index.html	(from https://theme.madsparrow.me/most/home-portfolio/)
08:54:16	82968/82968	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202024%2014:54:14%20GMT	https://theme.madsparrow.me/most/portfolios/color-current/	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/portfolios/color-current/index.html	(from https://theme.madsparrow.me/most/home-portfolio/)
08:54:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Sep%202024%2014:54:17%20GMT	https://theme.madsparrow.me/most/?p=1107	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/index3e52.html	(from https://theme.madsparrow.me/most/personal-portfolio/)
08:54:18	2199/2199	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Sep%202024%2014:54:17%20GMT	https://theme.madsparrow.me/most/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.madsparrow.me%2Fmost%2Fpersonal-portfolio%2F	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/oembed/1.0/embed0555.json	(from https://theme.madsparrow.me/most/personal-portfolio/)
08:54:18	75269/75269	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202024%2014:54:17%20GMT	https://theme.madsparrow.me/most/portfolios/the-dark-side/	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/portfolios/the-dark-side/index.html	(from https://theme.madsparrow.me/most/home-portfolio/)
08:54:18	82063/82063	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202024%2014:54:17%20GMT	https://theme.madsparrow.me/most/portfolios/justice-robot/	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/portfolios/justice-robot/index.html	(from https://theme.madsparrow.me/most/home-portfolio/)
08:54:19	2352/2352	---M-Z	200	added ('OK')	text/xml	date:Wed,%2011%20Sep%202024%2014:54:18%20GMT	https://theme.madsparrow.me/most/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.madsparrow.me%2Fmost%2Fpersonal-portfolio%2F&format=xml	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/oembed/1.0/embedd5bc	(from https://theme.madsparrow.me/most/personal-portfolio/)
08:54:19	9929/9929	---MCZ	200	added ('OK')	text/css	etag:W/%2266677366-26c9%22	https://theme.madsparrow.me/most/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css	(from https://theme.madsparrow.me/most/personal-portfolio/)
08:54:20	13490/13490	---MCZ	200	added ('OK')	text/css	etag:W/%22662a7b7b-34b2%22	https://theme.madsparrow.me/most/wp-content/uploads/elementor/css/post-1718.css?ver=1714060155	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/uploads/elementor/css/post-17183bb8.css	(from https://theme.madsparrow.me/most/personal-cv/)
08:54:20	407532/407532	---M--	200	added ('OK')	image/png	etag:%2263471721-637ec%22	https://theme.madsparrow.me/most/wp-content/uploads/2022/10/most_personal_bg.png	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/uploads/2022/10/most_personal_bg.png	(from https://theme.madsparrow.me/most/personal-portfolio/)
08:54:20	42791/42791	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Sep%202024%2014:54:19%20GMT	https://theme.madsparrow.me/most/wp-json/wp/v2/pages/1718	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/wp/v2/pages/1718.json	(from https://theme.madsparrow.me/most/personal-cv/)
08:54:21	2164/2164	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Sep%202024%2014:54:20%20GMT	https://theme.madsparrow.me/most/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.madsparrow.me%2Fmost%2Fpersonal-cv%2F	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/oembed/1.0/embed6e0d.json	(from https://theme.madsparrow.me/most/personal-cv/)
08:54:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Sep%202024%2014:54:20%20GMT	https://theme.madsparrow.me/most/?p=1718	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/indexb833.html	(from https://theme.madsparrow.me/most/personal-cv/)
